ADDRESS_DETAIL_PID,DATE_CREATED,ADDRESS_LABEL,ADDRESS_SITE_NAME,BUILDING_NAME,FLAT_TYPE,FLAT_NUMBER,LEVEL_TYPE,LEVEL_NUMBER,NUMBER_FIRST,NUMBER_LAST,LOT_NUMBER,STREET_NAME,STREET_TYPE,STREET_SUFFIX,LOCALITY_NAME,STATE,POSTCODE,LEGAL_PARCEL_ID,MB_CODE,ALIAS_PRINCIPAL,PRINCIPAL_PID,PRIMARY_SECONDARY,PRIMARY_PID,GEOCODE_TYPE,LONGITUDE,LATITUDE
GAOT_718710311,15-11-2016,"29 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,29,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,42/24Y3/26,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.94903831,-29.0317813
GAOT_718710313,15-11-2016,"30C TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,30C,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,85/36P4/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94805381,-29.03332949
GAOT_718710314,15-11-2016,"31A TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,31A,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,65/24Q1/26,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.94981362,-29.03106525
GAOT_718710333,15-11-2016,"4 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,4,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,16/36W4/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.9468822,-29.0321218
GAOT_718710350,15-11-2016,"70 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,70,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,141/37K10/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95294059,-29.03426382
GAOT_718710359,15-11-2016,"82 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,82,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,114/37J3/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95326449,-29.0353661
GAOT_718710360,15-11-2016,"84 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,84,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,57/37O5/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95289544,-29.03542608
GAOT_718710369,15-11-2016,"94 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,94,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,60/38B8/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.9546553,-29.03520245
GAOT_718710385,15-11-2016,"20 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,20,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,33/18C6/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98531273,-29.03428951
GAOT_718710388,15-11-2016,"28A TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,28A,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,155/18A8/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.9855125,-29.03507877
GAOT_718710391,15-11-2016,"34 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,34,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,189/18A10/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98649041,-29.03493525
GAOT_718710408,15-11-2016,"83 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,83,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,64/10G/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.99106515,-29.03611413
GAOT_718710418,15-11-2016,"16 YOUNGS RD, NORFOLK ISLAND OT 2899",,,,,,,16,,,YOUNGS,ROAD,,NORFOLK ISLAND,OT,2899,4/5D/9,90000706200,PRINCIPAL,,,,PROPERTY CENTROID,167.97396375,-29.02564379
GAOT_718710424,06-08-2014,"1 NELSON MANDELA WALK, WEST ISLAND OT 6799",,,,,,,1,,,NELSON MANDELA,WALK,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,LOCALITY,96.82916024,-12.18598834
GAOT_718710439,15-11-2016,"17 ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,17,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,17/50F/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.97920972,-29.05093066
GAOT_718710450,15-11-2016,"55A ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,55A,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,28/50J1/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.98251096,-29.05219669
GAOT_718710454,15-11-2016,"62B ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,62B,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,70/51A1/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.97983291,-29.05478615
GAOT_718710456,15-11-2016,"5 BUN PINE ALLY, NORFOLK ISLAND OT 2899",,,,,,,5,,,BUN PINE,ALLEY,,NORFOLK ISLAND,OT,2899,52/37K5(REM)/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95244511,-29.03544726
GAOT_718710464,15-11-2016,"4 CATS LANE, NORFOLK ISLAND OT 2899",,,,,,,4,,,CATS,LANE,,NORFOLK ISLAND,OT,2899,1/42B44/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96525037,-29.04091939
GAOT_718710465,15-11-2016,"6 CATS LANE, NORFOLK ISLAND OT 2899",,,,,,,6,,,CATS,LANE,,NORFOLK ISLAND,OT,2899,83/42B45/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96534172,-29.04092864
GAOT_718710469,15-11-2016,"22 COBBY ROBINSON RD, NORFOLK ISLAND OT 2899",,,,,,,22,,,COBBY ROBINSON,ROAD,,NORFOLK ISLAND,OT,2899,72/93B9/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93124296,-29.0505892
GAOT_718710472,15-11-2016,"31 COBBY ROBINSON RD, NORFOLK ISLAND OT 2899",,,,,,,31,,,COBBY ROBINSON,ROAD,,NORFOLK ISLAND,OT,2899,24/94I1/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93173574,-29.05107902
GAOT_718710481,15-11-2016,"14 EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,14,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,80/30U1/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97286337,-29.03239668
GAOT_718710482,15-11-2016,"15 EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,15,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,40/15F(REM)/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97389262,-29.03250015
GAOT_718710494,15-11-2016,"6 EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,6,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,46/15I1/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97293729,-29.03161937
GAOT_718710498,15-11-2016,"15 ESTATE DIANA ADAMS RD, NORFOLK ISLAND OT 2899",,,,,,,15,,,ESTATE DIANA ADAMS,ROAD,,NORFOLK ISLAND,OT,2899,88/43C4/7,90000707200,PRINCIPAL,,,,PROPERTY CENTROID,167.97115369,-29.03878649
GAOT_718710503,15-11-2016,"16B ESTATE GRS EVANS RD, NORFOLK ISLAND OT 2899",,,,,,,16B,,,ESTATE GRS EVANS,ROAD,,NORFOLK ISLAND,OT,2899,148/30R3/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97402495,-29.03550295
GAOT_718710514,15-11-2016,"12B FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,12B,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,111/35E 6/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94476517,-29.03132042
GAOT_718710522,15-11-2016,"149 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,149,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,79/71L/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94375104,-29.0399248
GAOT_718710527,15-11-2016,"17 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,17,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,87/36A4/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94566453,-29.0332647
GAOT_718710538,15-11-2016,"211D FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,211D,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,35/60M1/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94792703,-29.04220076
GAOT_718710542,15-11-2016,"257 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,257,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,99/176A1/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.9488621,-29.04688165
GAOT_718710550,15-11-2016,"41 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,41,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,102/36D5/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94653801,-29.03628286
GAOT_718710567,15-11-2016,"37 GEORGE HUNN NOBBS RD, NORFOLK ISLAND OT 2899",,,,,,,37,,,GEORGE HUNN NOBBS,ROAD,,NORFOLK ISLAND,OT,2899,42/35B15/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94251324,-29.03136981
GAOT_718710570,15-11-2016,"4 GEORGE HUNN NOBBS RD, NORFOLK ISLAND OT 2899",,,,,,,4,,,GEORGE HUNN NOBBS,ROAD,,NORFOLK ISLAND,OT,2899,54/35B27/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94376624,-29.02918891
GAOT_718710572,15-11-2016,"6 GEORGE HUNN NOBBS RD, NORFOLK ISLAND OT 2899",,,,,,,6,,,GEORGE HUNN NOBBS,ROAD,,NORFOLK ISLAND,OT,2899,55/35B28/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94388365,-29.02955163
GAOT_718710592,15-11-2016,"46B HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,46B,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,40/29J8/12,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96419503,-29.0328635
GAOT_718710599,15-11-2016,"18 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,18,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,74/33A15/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98398911,-29.04147359
GAOT_718710610,15-11-2016,"51 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,51,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,69/33A34/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98566781,-29.04109351
GAOT_718710613,15-11-2016,"9 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,9,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,52/33A7/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98367186,-29.04058096
GAOT_718710614,15-11-2016,"LOT 196 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,,,196.0,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,196/33A61/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98617502,-29.04057488
GAOT_718710615,15-11-2016,"24 HOLMAN CHRISTIAN LANE, NORFOLK ISLAND OT 2899",,,,,,,24,,,HOLMAN CHRISTIAN,LANE,,NORFOLK ISLAND,OT,2899,99/14E 1/9,90000706200,PRINCIPAL,,,,PROPERTY CENTROID,167.97372966,-29.02916656
GAOT_718710629,15-11-2016,"49 JOHN QUINTAL RD, NORFOLK ISLAND OT 2899",,,,,,,49,,,JOHN QUINTAL,ROAD,,NORFOLK ISLAND,OT,2899,8/3P/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.99183548,-29.0293234
GAOT_718710631,15-11-2016,"10 LITTLE CUTTERS CORN, NORFOLK ISLAND OT 2899",,,,,,,10,,,LITTLE CUTTERS CORN,,,NORFOLK ISLAND,OT,2899,43/54A12/6,90000704300,PRINCIPAL,,,,PROPERTY CENTROID,167.96847802,-29.04396651
GAOT_718710632,15-11-2016,"11 LITTLE CUTTERS CORN, NORFOLK ISLAND OT 2899",,,,,,,11,,,LITTLE CUTTERS CORN,,,NORFOLK ISLAND,OT,2899,42/54A5/6,90000704300,PRINCIPAL,,,,PROPERTY CENTROID,167.96931809,-29.04390057
GAOT_718710640,15-11-2016,"9 LITTLE CUTTERS CORN, NORFOLK ISLAND OT 2899",,,,,,,9,,,LITTLE CUTTERS CORN,,,NORFOLK ISLAND,OT,2899,41/54A6/6,90000704300,PRINCIPAL,,,,PROPERTY CENTROID,167.96951213,-29.04379931
GAOT_718710646,15-11-2016,"23 LITTLE GREEN LANE, NORFOLK ISLAND OT 2899",,,,,,,23,,,LITTLE GREEN,LANE,,NORFOLK ISLAND,OT,2899,112/35I15/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94300286,-29.03239407
GAOT_718710651,15-11-2016,"24 LONGRIDGE RD, NORFOLK ISLAND OT 2899",,,,,,,24,,,LONGRIDGE,ROAD,,NORFOLK ISLAND,OT,2899,49/77R3/18,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.94553142,-29.05012293
GAOT_718710653,15-11-2016,"26 LONGRIDGE RD, NORFOLK ISLAND OT 2899",,,,,,,26,,,LONGRIDGE,ROAD,,NORFOLK ISLAND,OT,2899,46/77Z1/18,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.94602394,-29.05022937
GAOT_718710675,15-11-2016,"63 MISSION RD, NORFOLK ISLAND OT 2899",,,,,,,63,,,MISSION,ROAD,,NORFOLK ISLAND,OT,2899,133/149B2/28,90000702200,PRINCIPAL,,,,PROPERTY CENTROID,167.93557521,-29.03021389
GAOT_718710699,15-11-2016,"6 PITCAIRN PL, NORFOLK ISLAND OT 2899",,,,,,,6,,,PITCAIRN,PLACE,,NORFOLK ISLAND,OT,2899,19/53Q3/17,90000703300,PRINCIPAL,,,,PROPERTY CENTROID,167.96119909,-29.04154775
GAOT_718710704,15-11-2016,"23A POTTS FARM RD, NORFOLK ISLAND OT 2899",,,,,,,23A,,,POTTS FARM,ROAD,,NORFOLK ISLAND,OT,2899,1/45O/8,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.97668992,-29.04241814
GAOT_718710713,15-11-2016,"42A POVERTY ROW, NORFOLK ISLAND OT 2899",,,,,,,42A,,,POVERTY,ROW,,NORFOLK ISLAND,OT,2899,28/23A7/26,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.94928228,-29.02804635
GAOT_718710734,15-11-2016,"15 TEVARUA LANE, NORFOLK ISLAND OT 2899",,,,,,,15,,,TEVARUA,LANE,,NORFOLK ISLAND,OT,2899,124/27L10/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.96256464,-29.03039883
GAOT_718710736,15-11-2016,"1 TEVARUA LANE, NORFOLK ISLAND OT 2899",,,,,,,1,,,TEVARUA,LANE,,NORFOLK ISLAND,OT,2899,127/27K8/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.96259089,-29.0291513
GAOT_718710737,15-11-2016,"2 TEVARUA LANE, NORFOLK ISLAND OT 2899",,,,,,,2,,,TEVARUA,LANE,,NORFOLK ISLAND,OT,2899,82/27B3/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.96212561,-29.02935549
GAOT_718710764,15-11-2016,"1 UNCLE JOES RD, NORFOLK ISLAND OT 2899",,,,,,,1,,,UNCLE JOES,ROAD,,NORFOLK ISLAND,OT,2899,87/33A19/2,90000702300,PRINCIPAL,,,,PROPERTY CENTROID,167.98708004,-29.04403171
GAOT_718710772,15-11-2016,"15 WEBB ADAMS RD, NORFOLK ISLAND OT 2899",,,,,,,15,,,WEBB ADAMS,ROAD,,NORFOLK ISLAND,OT,2899,34/41N6/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96825323,-29.03660032
GAOT_718710776,15-11-2016,"24 WEBB ADAMS RD, NORFOLK ISLAND OT 2899",,,,,,,24,,,WEBB ADAMS,ROAD,,NORFOLK ISLAND,OT,2899,70/41I1/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96699799,-29.03584113
GAOT_718710778,15-11-2016,"30 WEBB ADAMS RD, NORFOLK ISLAND OT 2899",,,,,,,30,,,WEBB ADAMS,ROAD,,NORFOLK ISLAND,OT,2899,69/41H1/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96550858,-29.03581993
GAOT_718908068,17-08-2016,"53 CHAMBER ST, JERVIS BAY OT 2540",,,,,,,53,,,CHAMBER,STREET,,JERVIS BAY,OT,2540,,90000091000,PRINCIPAL,,,,STREET LOCALITY,150.70283936,-35.13312551
GAOT_719093343,13-11-2018,"9C TONG YAN LOH RD, CHRISTMAS ISLAND OT 6798",,,,,,,9C,,,TONG YAN LOH,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000101000,PRINCIPAL,,,,LOCALITY,105.63585596,-10.48548622
GAOT_719093344,16-08-2016,"556 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,556,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,PRIMARY,,STREET LOCALITY,105.67981279,-10.42362862
GAOT_719196471,15-11-2016,"20B MILL RD, NORFOLK ISLAND OT 2899",,,,,,,20B,,,MILL,ROAD,,NORFOLK ISLAND,OT,2899,,90000701000,PRINCIPAL,,,,STREET LOCALITY,167.97331984,-29.03253073
GAOT_719196484,15-11-2016,"39C TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,39C,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,31/25M/23,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.95204247,-29.03142213
GAOT_719196505,15-11-2016,"165C STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,165C,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,27/17D3/8,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.981907,-29.03641714
GAOT_719401258,19-09-2024,"WRECK BAY VILLAGE 22 MARRAWARAGA RD, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,22,,,MARRAWARAGA,ROAD,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.688783,-35.16840627
GAOT_719401270,13-02-2021,"UNIT 1 LOT 123 AIR FORCE RD, WEST ISLAND OT 6799",,,UNIT,1,,,,,123.0,AIR FORCE,ROAD,,WEST ISLAND,OT,6799,P218319/123,90000570000,PRINCIPAL,,SECONDARY,GAOT_719401289,PROPERTY CENTROID,96.83212666,-12.19174326
GAOT_719401282,08-05-2017,"2 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,2,,,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,36/24C/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9487964,-29.02984547
GAOT_719601822,11-11-2017,"2 NURSERY CT, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,NURSERY,COURT,,CHRISTMAS ISLAND,OT,6798,,90000102000,PRINCIPAL,,,,STREET LOCALITY,105.66978321,-10.43255291
GAOT_719601829,11-11-2017,"566 SAN CHYE LOH, CHRISTMAS ISLAND OT 6798",,,,,,,566,,,SAN CHYE LOH,,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,PRIMARY,,STREET LOCALITY,105.67885733,-10.42525609
GAOT_719951954,13-11-2018,"10A TONG YAN LOH RD, CHRISTMAS ISLAND OT 6798",,,,,,,10A,,,TONG YAN LOH,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000101000,PRINCIPAL,,,,LOCALITY,105.63585596,-10.48548622
GAOT_720404225,14-02-2021,"WRECK BAY VILLAGE 4 DJAADJAWAN CL, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,4,,,DJAADJAWAN,CLOSE,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.69018926,-35.16565324
GAOT_720404235,14-02-2021,"WRECK BAY VILLAGE 5 BUNAAN CL, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,5,,,BUNAAN,CLOSE,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.69039389,-35.16678348
GAOT_720404238,12-05-2020,"103 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,103,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,,90000704100,PRINCIPAL,,,,STREET LOCALITY,167.94503915,-29.03900126
GAOT_720404246,12-05-2020,"10 ROCKY POINT RD, NORFOLK ISLAND OT 2899",,,,,,,10,,,ROCKY POINT,ROAD,,NORFOLK ISLAND,OT,2899,,90000703100,PRINCIPAL,,,,STREET LOCALITY,167.93767425,-29.0512223
GAOT_720404250,12-05-2020,"7A TONG YAN LOH RD, CHRISTMAS ISLAND OT 6798",,,,,,,7A,,,TONG YAN LOH,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000101000,PRINCIPAL,,,,LOCALITY,105.63585596,-10.48548622
GAOT_720404252,12-05-2020,"9 DAVIES RD, NORFOLK ISLAND OT 2899",,,,,,,9,,,DAVIES,ROAD,,NORFOLK ISLAND,OT,2899,12/44L/7,90000707200,PRINCIPAL,,,,PROPERTY CENTROID,167.96956315,-29.04157263
GAOT_720404264,14-02-2021,"WRECK BAY VILLAGE 11 BUNAAN CL, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,11,,,BUNAAN,CLOSE,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.69009171,-35.16739976
GAOT_720637753,13-02-2021,"UNIT 46D 46D STOCKYARD RD, NORFOLK ISLAND OT 2899",,,UNIT,46D,,,46D,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,,90000708200,PRINCIPAL,,SECONDARY,GAOT_720637790,STREET LOCALITY,167.98356118,-29.03528163
GAOT_720637770,13-02-2021,"5 CHRISTIANS LANE, NORFOLK ISLAND OT 2899",,,,,,,5,,,CHRISTIANS,LANE,,NORFOLK ISLAND,OT,2899,139/30I4/9,90000701000,PRINCIPAL,,,,GAP GEOCODE,167.97033826,-29.03540963
GAOT_720637779,13-02-2021,"55 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,55,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,87/2A1/8,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98509799,-29.02654211
GAOT_720637782,13-02-2021,"27A TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,27A,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,56/24Y5/26,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.94867696,-29.03162689
GAOT_720637786,13-02-2021,"38 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,38,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,19/58G6/28,90000705300,PRINCIPAL,,,,GAP GEOCODE,167.94226623,-29.03478947
GAOT_720637799,14-02-2021,"LOT 126 BUN PINE ALLY, NORFOLK ISLAND OT 2899",,,,,,,,,126.0,BUN PINE,ALLEY,,NORFOLK ISLAND,OT,2899,126/37N7/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9531245,-29.03458542
GAOT_720637800,14-02-2021,"34 MULBERRY LANE, NORFOLK ISLAND OT 2899",,,,,,,34,,,MULBERRY,LANE,,NORFOLK ISLAND,OT,2899,19/40N/14,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95952892,-29.0374063
GAOT_720637804,14-02-2021,"LOT 107 BUMBORA RD, NORFOLK ISLAND OT 2899",,,,,,,,,107.0,BUMBORA,ROAD,,NORFOLK ISLAND,OT,2899,107/89Q9/18,90000708100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94149751,-29.05303497
GAOT_720637806,14-02-2021,"LOT 126 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,,,126.0,FERNY,LANE,,NORFOLK ISLAND,OT,2899,126/36A10/21,90000702000,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94630717,-29.03474937
GAOT_720637832,14-02-2021,"LOT 102 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,102.0,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,102/37Z11/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95000315,-29.03600023
GAOT_720637838,14-02-2021,"LOT 6 ANSON BAY RD, NORFOLK ISLAND OT 2899",,,,,,,,,6.0,ANSON BAY,ROAD,,NORFOLK ISLAND,OT,2899,6/113C(PT)/33,90000700100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.92685035,-29.00864854
GAOT_720637845,14-02-2021,"LOT 53 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,,,53.0,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,53/87C1/20,90000703100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93542071,-29.04838135
GAOT_720637846,14-02-2021,"LOT 49 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,,,49.0,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,49/54E/6,90000704300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96946669,-29.04267269
GAOT_720637847,14-02-2021,"LOT 28 FLETCHER CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,,,28.0,FLETCHER CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,28/40B28/15,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96265787,-29.04070837
GAOT_720637852,14-02-2021,"LOT 85 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,,,85.0,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,85/57B15/3,90000701300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97711107,-29.05367855
GAOT_720637860,14-02-2021,"LOT 1 BAY ST, NORFOLK ISLAND OT 2899",,,,,,,,,1.0,BAY,STREET,,NORFOLK ISLAND,OT,2899,1/164/4,90000700200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95588317,-29.0579429
GAOT_720637872,14-02-2021,"LOT 67 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,67.0,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,67/23W4/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94712277,-29.02698154
