,Unnamed: 0,SiteId,SiteRef,SiteOpenIssueId,IssueID,Issue Type,AMSAssetRef,IssueDescription,IssueCreated,RiskRating,WorkRequired,ResidualRisk,Status,Comments,S/P No,PDS I/P No,FixedDate,address_tower_id,AssetRef,RaisedBy,ResolutionComments,ResolvedbyProject,SiteName,TelstraAddressID,Asset Owner CompanyName,OpExEstimate,CapExEstimate,ReviewDate,DateLastUpdated,_LastEditDate,_CreatedDate,UserLastUpdated,ResourcesNeeded,CreatedbyProject,PMProjectRef,CorrosionRegionType,WindRegionType,StructureClassCode,Height,StructureInstallationDate,Latitude,Longitude,PaintingType,Land_Elevation,distance_km
313,1682,2456,QLD002456,46508,QLD002456-5,Minor Maintenance,QLD002456_STR_1,Structure paint flaking and surface corrosion appearing at 23mtr level,2022-12-08,3C - PM3 - 2 Years,"IRM_291122: Clean back and remove any corrosion.Pre treat, surface prep and apply paint schedule 231. Faded blue colour. Durabild STE  can be colour coded to match existing colours.",2C - PM4 - 5 Years,PM3,,,,,54992_1,STR_1,Shaun O'malley,,,SALISBURY NORTH CMTS,54992,AMPLITEL,,,2024-12-07,,,2022-12-08,,,,,B (Low),B,POLE STEEL,35.0,2006-01-11,-27.542803,153.0354,ENVIRONMENT / AESTHETIC,49.60897445678711,16.540664169095443
314,1683,2478,QLD002478,15808,QLD002478-2,Planned Maintenance,QLD002478_STR_1,Galvanising at base of pole showing signs of blistering and flaking.,2021-05-17,2B - MON,Monitor Galvanising at base of pole showing signs of blistering and flaking. Treat and report any corrosion that may evolve from lack of galvanic protection.,2B - MON,MON,Legacy Status: MON,,,,57357_1,STR_1,IRM@excelriggingservices.com.au,,,SPRINGSURE EXCHANGE - LINE DEPOT,57357,AMPLITEL,,,2026-05-07,May 17 2021  1:58PM,,,IRM@excelriggingservices.com.au,,,,B (Low),A,POLE STEEL,15.0,2010-01-04,-24.11481,148.0883,NOT PAINTED,327.592041015625,235.384087042182
315,1684,2500,QLD002500,53385,QLD002500-13,Routine Maintenance,QLD002500_STR_1,Surface corrosion on ladder step bolts b/w 17-20m.,2023-11-15,2B - MON,RPAS IRM 11-11-23: Monitor the structure step bolts between 17 to 20m for any advancement in corrosion.  Surface at inspection 2023.  Will need to be replaced once heavily corroded.,1A - MON,MON,,,,,54892_1,STR_1,Debby Kirkwood,,,NELLY BAY CMTS,54892,AMPLITEL,,,,,,2023-11-15,,,,,E (Very High),C,POLE STEEL,20.0,2004-05-18,-19.15702,146.84529,ENVIRONMENT / AESTHETIC,18.91370964050293,0.6667376487527443
316,1685,2516,QLD002516,15928,QLD002516-3,Planned Maintenance,QLD002516_STR_1,Structure 1 paint is peeling starting at 4m above base and peeling continues uniformly up for another 20m.,2020-06-25,3C - PM3 - 2 Years,"Prep, prime and paint Structure 1 with Telstra approved products in all effected areas (from 4m -24m).  Light corrosion forming between 6 to 8 m on pole body.",1B - MON,PM3,Legacy Status: PM3,,,,196071_1,STR_1,IRM@excelriggingservices.com.au,,,FLAGSTONE CMTS,196071,AMPLITEL,,,2022-06-25,,,,,,,,B (Low),B,POLE STEEL,35.0,2008-02-20,-27.80227,152.95142,ENVIRONMENT / AESTHETIC,42.34685897827148,38.64890745190097
317,1686,2519,QLD002519,15937,QLD002519-3,Planned Maintenance,QLD002519_STR_1,Site Inspection,2012-03-20,2D - PM2 - 12 Months,"1. Undertake Inspection & Routine Maintenance in accordance with I&RM 010623. 2. Inspectors are to make every attempt to permanently or temporarily fix all issues they identify while on site e.g. Where possible fix PM1, PM2 and PM3 issues. 3. Complete the Radio Structure Corrosion Report to comprehensively detail the severity of corrosion damage on components that can not adequately refurbished under I&RM.",1C - MON,FXD,Legacy Status: NID,SP20151613 WO3000,29/02/2012 12:00:00 AM,2016-06-01,196612_1,STR_1,Peter.R.Grogan@team.telstra.com,,,WARWICK SOUTH CMTS,196612,AMPLITEL,2001,,,Jun 22 2016  3:18PM,,,Gavin.Kirkwood@excelriggingservices.com.au,,,,B (Low),A,POLE STEEL,25.0,2005-12-05,-28.236288,152.0415,NOT PAINTED,473.8604125976562,24.620350651369158
318,1687,2524,QLD002524,48996,QLD002524-3,Planned Maintenance,QLD002524_STR_1,Structure-CONCRETE BROKEN AWAY FROM HOLD DOWN SECTION WITH MEDIUM TO HEAVY CORROSION AT 4900mm LEVEL EXPOSING INTERNAL BOLT DOWN COLLIER 20mm DEEP X 90mm WIDE X 180mm LONG,2023-03-31,5C - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. IRM_300323: TFP TO ASSESS AND DECIDE ACTION REQUIRE-EXPOSED INTERNAL BOLT DOWN COLLIER SUFFERING MEDIUM TO HEAVY CORROSION 20mm DEEP X 90mm WIDE X 180mm LONG, CLEAN,REPAIR/REFURBISH AND  FINISH WITH Xypex Mega Mix II to reinstae str cracks , OR CONSULT WITH MANUFACTURE. STRUCTURE LOOKS IN ALIGNMENT,NO LEANS OR TWISTS. Photos 042 to 051Repair Advise - Completed 03.12.2023Original Scope: • Wire brush power tool clean and use a needle gun or grit blast to remove all the corrosion from the corroded components, Refurbishment of the effected steel work is to be carried out in accordance with Amplitel - TP013ST01 Protective Coatings Standard (Coating Schedule 130), instal Renderoc HB70 to fill the cavity in the concrete pole. Refer to the attached doc an photos. Scope Completed:• Scabbled away effected areas at 4900mm Bolt down collier level of Monopole.• Applied Zinc Rich primer to exposed steelwork.• Applied NITOBOND HAR to the effect area at 4900mm Bolt down collier level of Monopole.• Applied HB70 Grout to effect area at 4900mm Bolt down collier level of Monopole.• Applied NITOBOND HAR over grout as a curing agent.",2D - PM2 - 12 Months,PM2,,30104204,50037127,2023-12-05,197329_1,STR_1,Shaun O'malley,,,ROCKHAMPTON KAWANA CMTS,197329,AMPLITEL,,,2024-03-30,Dec  5 2023 12:58PM,2023-12-05,2023-03-31,Adam Jaggard,,,,F (Inland Tropical),C,POLE CONCRETE,30.0,2006-07-17,-23.347122,150.50691,NOT PAINTED,12.59230995178223,26.3257739843815
319,1688,2530,QLD002530,53570,QLD002530-4,Minor Maintenance,QLD002530_STR_1,Corrosion staining present between structure base and structural grout,2024-01-07,5C - PM2 - 12 Months,"PDS IP50039480_FY25_ARCHOS PLANNED MAINTENANCE PROGRAM_ MAINT. RPAS IRM 08-12-23:  Investigate the severity of corrosion that may exist on the cage threads between the foundation and structure base.  Patches of corrosion staining exists between structre base and structural grout.																																						Repair Advise - Completed 21.09.2024.Original Scope: •	Remove the existing grout, clean out the base of the pole, check the foundation cage threads for corrosion, if in good condition grout the base with four drain holes, if suffering from corrosion follow Work Instruction: Refurbishment of Components Embedded in Concrete.•	Complete a Tier 2 Inspection of the Site and Structure.  Scope Completed:•	Removed the existing grout base from Monopole.•	Pressure washed external Monopole base.•	Chipped around cage threads to expose corrosion.•	Sand blasted, all corrosion from cage threads.•	Applied 1 x coat of Zincanode 202 to all areas that had corrosion.•	Applied 1st coat of Durabuild STE to Monopole base inside and out.•	Applied 2nd coat of Durabuild STE to Monopole base inside and out.•	Installed 4 x new drains and re-grouted Monopole base.•	Applied final over coat of Durabuild STE to outer Monopole base flange and Grout.•	Completed Tier 2 F02 Inspection Report",1A - MON,PM2,,MAINT,50039480,2024-11-04,198913_1,STR_1,Debby Kirkwood,,,CORINDA SOUTH CMTS,198913,AMPLITEL,15000,,2025-01-06,Nov  4 2024  4:27PM,2024-11-04,2024-01-07,Adam Jaggard,2.0,,,B (Low),B,POLE STEEL,25.0,2004-09-01,-27.554008,152.97543,NOT PAINTED,15.77478694915771,21.501283634141878
320,1689,2533,QLD002533,53436,QLD002533-6,Minor Maintenance,QLD002533_STR_1,Light corrosion on structure body b/w 14-15m and 10-16m,2023-11-29,3A - PM4 / NSV - 10 Years,"RPAS IRM 21-11-23: Treat (wire brush) light corrosion occuring on the structure body @ 14/15m and 10 to 16m.  Repaint to match current green, both patches are of approx 1m x 40cm.",1A - MON,PM4,,,,,57330_1,STR_1,Debby Kirkwood,,,SLADE POINT TE,57330,AMPLITEL,,,2033-11-26,,,2023-11-29,,,,,E (Very High),C,POLE STEEL,28.8,2007-10-11,-21.085543,149.21262,ENVIRONMENT / AESTHETIC,8.570382118225098,1.0005196379548764
321,1690,2578,QLD002578,52909,QLD002578-6,Planned Maintenance,QLD002578_STR_1,Paint flaking (75%) off all over structure & minor surface corrosion on body.,2023-09-05,3C - PM3 - 2 Years,RPAS IRM 31-08-23: Refurbish/re-paint the entire structure body.  75% of paint flaking or fallen away.  Some minor surface corrosion present.,1A - MON,PM3,,,,,202231_1,STR_1,Debby Kirkwood,,,CYLINDER BEACH CMTS,202231,AMPLITEL,,,2025-09-04,,,2023-09-05,,,,,E (Very High),B,POLE STEEL,20.0,2009-12-18,-27.426698924,153.520058466,ENVIRONMENT / AESTHETIC,8.579575538635254,0.3617776623173756
322,1691,2580,QLD002580,16132,QLD002580-5,Planned Maintenance,QLD002580_STR_1,Surface-Light corrosion present. All items inspected & all corrosion recorded,2012-01-19,3E - TFP / EM3 - 30 Days,Towers Planning to review Structure Corrosion Report,3E - TFP / EM3 - 30 Days,FXD,Legacy Status: T&FP,SP14000003 WO0001,15/06/2011 12:00:00 AM,2012-01-09,91386_1,STR_1,IRM@excelriggingservices.com.au,,,COOLOOLA RT,91386,AMPLITEL,,,,,,,,,,,C (Medium),B,POLE STEEL,30.0,2004-06-01,-25.950962,152.9806,NOT PAINTED,36.41482543945312,2.314866680913963
323,1692,2580,QLD002580,16135,QLD002580-8,Planned Maintenance,QLD002580_STR_1,Light corrossion to antenna mounts.,2012-01-19,2D - PM2 - 12 Months,Replace or wire brush and treat light corrossion on antenna mounts.  Not carried out at inspection as a cherry picker and possibly an outage will be needed to complete works as not all accessible from head frame. refer Q105413 22APR15.,1E - NSV,FXD,Legacy Status: PM2,SP20121313 WO1000,17/01/2012 12:00:00 AM,2015-06-11,91386_1,STR_1,IRM@excelriggingservices.com.au,,,COOLOOLA RT,91386,AMPLITEL,,,,Jun 14 2015  9:57AM,,,Peter.R.Grogan@team.telstra.com,,,,C (Medium),B,POLE STEEL,30.0,2004-06-01,-25.950962,152.9806,NOT PAINTED,36.41482543945312,2.314866680913963
324,1693,2580,QLD002580,16136,QLD002580-9,Planned Maintenance,QLD002580_STR_1,Corrossion on bottom corners of external airconditioning cage,2012-01-19,1E - NSV,Wire brushed and galmet corrossion on bottom corners of external airconditioning cage,1E - NSV,FXD,Legacy Status: FXD,SP14000003 WO0001,15/06/2011 12:00:00 AM,2012-01-09,91386_1,STR_1,IRM@excelriggingservices.com.au,,,COOLOOLA RT,91386,AMPLITEL,,,,,,,,,,,C (Medium),B,POLE STEEL,30.0,2004-06-01,-25.950962,152.9806,NOT PAINTED,36.41482543945312,2.314866680913963
325,1694,2591,QLD002591,16170,QLD002591-3,Planned Maintenance,QLD002591_STR_1,"Surface corrosion appearing between pole base and structural grout, water come out from the inside of the pole.",2022-01-31,2D - PM2 - 12 Months,"Remove grout, check the condition of the threads and repair as required. Photo 204434_004, 013, 015,016",2A - MON,PM2,Legacy Status: MON,,,2023-12-07,204434_1,STR_1,IRM@excelriggingservices.com.au,,,HOPE ISLAND EAST CMTS,204434,AMPLITEL,,,2024-10-10,Dec  7 2023  9:28AM,2023-12-07,,Bruce Smith,,,,C (Medium),B,POLE STEEL,18.8,2005-09-28,-27.867472,153.35052,ENVIRONMENT / AESTHETIC,3.911492347717285,4.404399175509876
326,1695,2591,QLD002591,53456,QLD002591-7,Planned Maintenance,QLD002591_STR_1,"Grout under pole breaking down, no drain holes identified.",2023-12-07,2D - PM2 - 12 Months,"PDS IP50039480_FY25_ARCHOS PLANNED MAINTENANCE PROGRAM_ MAINT. Remove grout and inspect cage threads and underneath of pole, treat and replace grout.Repair Advice - Completed 22.08.2024Original Scope: •	Remove the existing grout, clean out the base of the pole, check the foundation cage threads for corrosion, if in good condition grout the base with four drain holes, if suffering from corrosion follow Work Instruction: Refurbishment of Components Embedded in Concrete.•	Paint the 12 structure strengthening threads with Coating Schedule 122.•	Create a grout/concrete pad to increase the threads in. Box up around the structure strengthening threads to a similar height as the bottom of the pole base plate. Fill the boxes with grout/concrete making sure you do not damage the new paint with the trowel and ensuring there is a slope for water to run away from the threads and the structure. You may also need to relocate the existing earth strap.Scope Completed:•	Pressure washed foundation slab & external of pole base.•	Chipped away grout around cage threads in 4 locations. (Light corrosion found)•	Removed all grout from under pole base. (Foundation slab under pole base not finished to foundation slab height)•	Chipped away around all cage threads to inspect for further corrosion.•	Wire wheel, Scabble & sandblasted to remove all corrosion from cage threads.•	Cleaned all rubbish and debris from under pole base.•	Wire wheel tops of Strengthening hold down threads to remove light corrosion.•	Applied 1 x coat of Zincanode to all areas effected by corrosion.•	Wire wheel and prep base plate and hold down nuts to aprox 200mm up pole.•	Applied 1st coat of Durabuild STE around external flange aprox up pole 200mm and cage threads.•	Applied 1st coat of Durabuild STE to Strengthening hold down threads.•	Applied 2nd coat of Durabuild STE around external flange aprox up pole 200mm and cage threads.•	Applied 2nd coat of Durabuild STE to Strengthening hold down threads.•	Applied Xypex around all cage threads.•	Take measurements from slab to underside of base plate in 4 locations.•	Installed leveling grout under pole base flush with foundation slab.•	Installed grout and 3 x large drains under pole base. (Only 3 x drains installed due to fall in slab and pole strengthening locations.•	Formed and applied grout around Strengthening hold down threads.•	Trimmed back earth conduit and route earth strap around grout.•	Applied a final Coat of Durabuild STE over coat of pole base and finished grout.•	Anti Tampering had been completed on this site.",2A - MON,PM2,,MAINT,50039480,2024-10-31,204434_1,STR_1,Bruce Smith,,,HOPE ISLAND EAST CMTS,204434,AMPLITEL,25000,,2024-12-06,Oct 31 2024  4:00PM,2024-10-31,2023-12-07,Adam Jaggard,2.0,,,C (Medium),B,POLE STEEL,18.8,2005-09-28,-27.867472,153.35052,ENVIRONMENT / AESTHETIC,3.911492347717285,4.404399175509876
327,1696,2592,QLD002592,16173,QLD002592-1,Planned Maintenance,QLD002592_STR_1,"Paint on structure in poor condition, requires re painting",2016-01-29,5A - PM4 - 6 Years,"Re paint structure (light green).  Paint is flaking and peeling off in large pieces. (IRM 2020 found structure still requires re painting).  DRONE IRM 22-7-21, still requires painting.  RPAS IRM 03-08-23: Still requires re painting, outbreaks of corrosion underneath will need to be treated.",1E - NSV,PM4,Legacy Status: PM4,SP20192013 WO2000,29/02/2012 12:00:00 AM,,204435_1,STR_1,IRM@excelriggingservices.com.au,,,HORIZON SHORES MARINA CMTS,204435,AMPLITEL,,,2023-05-25,Aug 14 2023  5:49PM,2023-08-14,,Debby Kirkwood,,,,C (Medium),B,POLE STEEL,30.0,2005-09-14,-27.74906922,153.34737474,ENVIRONMENT / AESTHETIC,3.296467304229736,0.42252401625304625
328,1697,2645,QLD002645,50930,QLD002645-5,Minor Maintenance,QLD002645_STR_1,Corrosion staining and effloresence present base of the pole in the grout installation,2023-07-13,5C - PM2 - 12 Months,"PDS IP50037364, SP30103641, VARIOUS SITES, QLD, AMPLITEL, FY24, PM - STRUCTURE MAINTENANCE.RPAS IRM 05-07-23: Towers to determine if further action is required.  Corrosion staining present base of the structure on the structural grout.  Patches of effloresence also present.  May be indicators of corrosion on the bolt cage.",3B - PM4 - 5 Years,PM2,Planned maintenance completed 25-10-2023,30103641,50037364,2024-06-25,133191_1,STR_1,Debby Kirkwood,,32695.0,GAILES,133191,AMPLITEL,9000,,2024-07-12,,,2023-07-13,,2.0,,LCR-32695,B (Low),B,POLE STEEL,28.8,2004-08-07,-27.606426,152.91904,NOT PAINTED,23.48211669921875,29.53041513381459
329,1698,2646,QLD002646,16344,QLD002646-2,Planned Maintenance,QLD002646_STR_1,Delamination/corrosion on structure section weld seam,2021-08-26,5C - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. Investigate corrosion coming through on structure section weld seam.  Suggest dye pen test for any possible defect occuring (approx 10m). No defects identified at Dye Penetrant Test.  Refer to doc, Wishart East MOB SRG Global Dye Penetrant Examination.",1E - NSV,PM2,Legacy Status: PM2,30104204,50037127,2023-12-19,176508_2,STR_1,Rhys.L.Yeomans@team.telstra.com,,,WISHART EAST MOB,176508,AMPLITEL,,,2024-08-25,Dec 19 2023  1:44PM,2023-12-19,,Adam Jaggard,,,,B (Low),B,POLE STEEL,13.6,2009-06-30,-27.554552,153.10063,PROTECTION,64.3348159790039,12.084299813887684
330,1699,2646,QLD002646,16346,QLD002646-4,Planned Maintenance,QLD002646_STR_1,Debris & rubbish build up on/at base of structure,2022-01-20,1E - NSV,Clear away all debris and rubbish built up on and around base of the structure.  Investigate that there is no defect or corrosion occuring.,1E - NSV,NSV,Legacy Status: NSV,,,,176508_2,STR_1,IRM@excelriggingservices.com.au,,,WISHART EAST MOB,176508,AMPLITEL,,,,,,,,,,,B (Low),B,POLE STEEL,13.6,2009-06-30,-27.554552,153.10063,PROTECTION,64.3348159790039,12.084299813887684
331,1700,2689,QLD002689,49330,QLD002689-7,Routine Maintenance,QLD002689_STR_1,"Heavy corrosion to tower bolt, varying degrees of surface-light corrosion to various components",2023-05-18,4B - PM3 - 4 Years,Replace the heavily corroded bolt/nut on W face between 35m to 38m.  Refurbish other items (bolts and braces) found to be suffering varying degrees of surface/light corrosion at RPAS IRM 29-04-23.  F01 Structure Corrosion report completed.,5A - PM4 - 6 Years,PM3,,,,,213845_1,STR_1,Debby Kirkwood,,,BAFFLE CREEK CMTS,213845,AMPLITEL,,,2027-05-17,,,2023-05-18,,,,,B (Low),C,TOWER STEEL,45.0,2005-08-10,-24.542706,151.8433,NOT PAINTED,309.6227111816406,16.916279708308227
332,1701,2699,QLD002699,46551,QLD002699-5,Routine Maintenance,QLD002699_STR_1,"Some very minor surface corrosion on hold down bolt nuts, grout in poor condition.",2022-12-12,2B - MON,Structural grout under pole base cracked the whole way around.  Quite water stained.  Very minor surface corrosion on hold down bolt nuts.  Towers to consider installing new grout.,2A - MON,MON,,,,,56700_1,STR_1,Debby Kirkwood,,,GORDONVALE TE,56700,AMPLITEL,,,,May 23 2023  9:30AM,2023-05-23,2022-12-12,Adam Jaggard,,,,F (Inland Tropical),C,POLE STEEL,30.0,2006-11-30,-17.093613,145.78687,NOT PAINTED,21.47583389282227,11.609285550226764
333,1702,2720,QLD002720,16582,QLD002720-3,Planned Maintenance,QLD002720_STR_1,Surface-Light corrosion present. All items inspected & all corrosion recorded,2018-07-31,5C - PM2 - 12 Months,Towers Planning to review Structure Corrosion Report (FXD/treated at inspection.  Not found to be an issue at IRM 2019).,3E - TFP / EM3 - 30 Days,FXD,Legacy Status: PM2,,,2019-09-14,56347_1,STR_1,IRM@excelriggingservices.com.au,,,BUCASIA EXCHANGE,56347,AMPLITEL,,,,Sep 27 2019 10:31AM,,,IRM@excelriggingservices.com.au,,,,E (Very High),C,POLE STEEL,25.0,2006-01-11,-21.03525,149.15911,NOT PAINTED,9.940667152404783,0.5382690507913357
334,1703,2720,QLD002720,48910,QLD002720-13,Planned Maintenance,QLD002720_STR_1,Str Earth strap suffering Medium corrosion,2023-03-27,3B - PM4 - 5 Years,IRM_200323: WIREWHEELED & RICH GAL SPRAYED STR EARTH.Inspect corrosion levels next inspection for furthrer deterioration. Photos 030/031/032.,2C - PM4 - 5 Years,PM4,,,,,56347_1,STR_1,Shaun O'malley,,,BUCASIA EXCHANGE,56347,AMPLITEL,,,2028-03-25,,,2023-03-27,,,,,E (Very High),C,POLE STEEL,25.0,2006-01-11,-21.03525,149.15911,NOT PAINTED,9.940667152404783,0.5382690507913357
335,1704,2743,QLD002743,16674,QLD002743-2,Planned Maintenance,QLD002743_STR_1,Structure suffering surface corrosion below ground,2018-04-09,3D - PM1 / SMB - 3-6 Months,"TIM to review the F03 corrosion report.  Surface corrosion occuring below ground.  (Reviewed by PG.  Corrosion treated with alumin tape.  Issue fixed, DK).",3D - PM1 / SMB - 3-6 Months,FXD,Legacy Status: PM1,,,2019-12-01,54721_1,STR_1,IRM@excelriggingservices.com.au,,,MELLISH PARK,54721,AMPLITEL,,,,Dec  1 2019  9:56AM,,,IRM@excelriggingservices.com.au,,,,B (Low),A,TOWER STEEL,15.0,2004-10-27,-18.984702898,139.22768535,NOT PAINTED,129.4644927978516,129.70292944672406
